#objID,g,r,i,u
1237645941298365004,20.93743,20.60024,20.44276,22.51079
1237645941298365002,22.39902,21.97667,21.62898,23.16022
1237645941298365000,21.82418,20.29771,19.67039,23.75307
1237645941298364999,21.50478,20.85879,20.33724,22.83421
1237645941298364998,22.36917,21.66408,22.23401,24.13078
1237645941298364995,22.44132,21.70628,21.34164,23.78778
1237645941298364990,22.86628,21.94887,21.17957,23.93797
1237645941298364989,21.64653,19.96629,19.30006,23.55906
1237645941298364988,21.85829,21.19398,20.70947,22.82992
1237645941298364987,22.16566,21.16852,20.68305,22.78963
1237645941298364985,22.50322,21.47438,21.11821,24.1654
1237645941298364982,23.037,21.57856,20.63216,24.87713
1237645941298364979,22.50419,21.66098,20.84243,23.43249
1237645941298364977,20.16206,19.32253,18.86601,21.49458
1237645941298364976,22.9254,21.71663,21.36287,23.66859
1237645941298364974,21.06657,19.94296,19.3937,22.62819
1237645941298364973,22.10019,20.34318,19.69486,24.27761
1237645941298364971,21.04668,20.11816,19.71607,22.49707
1237645941298364969,22.04213,21.00056,20.31521,22.98425
1237645941298364966,22.95646,20.88125,20.30383,24.0877
1237645941298364963,22.5559,21.83721,21.62888,24.11141
1237645941298364960,22.50835,21.51882,21.16618,25.33056
1237645941298364958,21.47467,21.05704,20.87778,22.11128
1237645941298364957,21.06287,20.1174,19.62812,22.44256
1237645941298364956,22.14628,20.84608,20.1564,24.42753
1237645941298364955,21.58708,20.97542,20.67022,23.79481
1237645941298364953,22.46755,21.54272,21.04259,22.71307
1237645941298364952,22.93013,21.79149,21.19212,25.68117
1237645941298364950,22.30166,21.45102,20.54425,24.91754
1237645941298364947,22.91679,21.64215,21.04282,25.80736
1237645941298364936,22.21243,21.0642,20.61193,23.14848
1237645941298364935,22.08868,21.50198,21.14199,22.88563
1237645941298364931,23.73908,21.81078,21.09784,24.57422
1237645941298364930,22.49772,20.45571,19.25607,23.07504
1237645941298364924,22.70067,21.95348,21.64654,22.99574
1237645941298364923,22.16799,21.12176,20.32353,23.27248
1237645941298364922,22.11067,21.0896,20.92827,25.83866
1237645941298364920,22.70686,21.64077,21.20804,25.58828
1237645941298364919,22.64848,21.90853,21.77857,23.08175
1237645941298364916,22.00037,21.30659,21.04157,22.92664
1237645941298364910,21.74869,20.32404,19.8175,23.91076
1237645941298364906,21.47592,20.87238,20.25406,24.56639
1237645941298364903,22.51075,21.47463,21.00441,23.28739
1237645941298364901,21.32283,20.28287,19.76197,22.35828
1237645941298364899,22.27909,21.18094,20.58369,23.32681
1237645941298364897,22.50782,21.73902,21.46325,22.71361
1237645941298364870,23.59218,21.55232,20.88027,23.02162
1237645941298364865,21.38373,20.64197,20.55706,23.6001
1237645941298364864,20.06741,19.53839,19.31322,21.02747
1237645941298364853,21.12288,20.3015,20.11039,21.35335
1237645941298364849,21.26438,20.88342,20.77809,22.189
1237645941298364846,20.93625,20.299,19.90986,21.82944
1237645941298364844,19.46674,18.76486,18.43477,20.4974
1237645941298364843,22.46861,20.99218,19.76387,24.02025
1237645941298364839,27.29014,20.99659,23.05223,19.60843
1237645941298364838,21.89893,21.10839,20.48462,22.77778
1237645941298364828,21.28156,20.40826,19.99794,22.81878
1237645941298364823,28.6993,21.67414,21.98978,20.86977
1237645941298364819,18.1461,17.73272,17.49015,19.435
1237645941298364816,23.36355,21.84868,21.56298,22.5505
1237645941298364811,19.77601,19.18528,18.8714,20.93055
1237645941298364801,21.86629,21.44766,21.15855,22.33331
1237645941298364771,21.4699,19.7951,18.83512,23.85838
1237645941298364770,20.06524,18.6462,18.03261,22.70202
1237645941298364765,21.91731,20.93164,20.47899,22.72482
1237645941298364732,19.37843,18.28745,17.81181,21.19271
1237645941298364725,19.7741,18.68937,18.2105,21.3199
1237645941298364724,19.00314,17.80399,17.33329,20.8609
1237645941298364712,19.30739,18.14759,17.68032,21.27945
1237645941298364709,19.67827,18.5359,18.01828,21.09668
1237645941298364708,21.90296,21.3163,21.1009,23.08006
1237645941298364707,19.99529,18.48111,17.933,22.89305
1237645941298364692,19.1565,18.5845,18.23861,20.3287
1237645941298364690,21.2187,20.45674,19.95772,22.96253
1237645941298364658,21.82364,20.29094,19.87425,24.37986
1237645941298364651,19.64488,18.94914,18.49006,20.74356
1237645941298364650,19.44331,18.35745,17.89134,21.26348
1237645941298364641,18.46765,17.77309,17.33985,19.87572
1237645941298364614,25.11439,21.37367,20.92988,24.10523
1237645941298364613,21.69086,20.76631,20.37332,22.9734
1237645941296661261,23.07084,21.4449,20.95727,23.50722
1237645941296661252,23.00692,21.75085,21.1145,22.83935
1237645941296661244,22.4147,21.29433,20.92152,25.45366
1237645941296661239,22.55346,20.61718,19.94367,24.41939
1237645941296661236,22.84432,21.52989,20.50447,26.03873
1237645941296661231,23.0232,21.4656,20.74471,24.95219
1237645941296661230,22.80636,21.19044,20.63113,24.07344
1237645941296661229,23.42632,21.60686,21.13286,23.66181
1237645941296661228,23.02428,21.40849,20.72099,23.97383
1237645941296661225,22.96348,21.08321,20.5237,23.42918
1237645941296661223,22.75598,21.08768,20.42601,22.9917
1237645941296661222,22.39458,21.25347,20.83011,24.78842
1237645941296661221,23.04898,21.85693,21.07979,24.61471
1237645941296661217,22.92847,21.88872,21.64351,23.04512
1237645941296661214,23.03639,21.66467,21.58167,24.10456
1237645941296661211,22.48187,21.77786,21.20303,22.60303
1237645941296661209,22.41065,21.16535,20.44367,22.56184
1237645941296661205,23.22314,21.512,20.94573,25.76677
1237645941296661204,22.32079,20.90338,20.41655,25.73619
1237645941296661203,22.63969,21.87276,21.6211,25.47737
1237645941296661201,24.27678,21.33668,20.97912,24.18506
1237645941296661198,22.71274,21.27884,21.31754,23.4812
1237645941296661195,22.89866,21.74083,21.62926,24.66652
1237645941296661193,22.77354,21.41317,21.24923,25.89996
1237645941296661190,22.70858,21.79767,20.47055,25.15211
1237645941296661189,23.19533,21.72576,21.42545,23.20193
1237645941296661187,22.442,21.62956,21.18129,22.94979
1237645941296661186,22.97612,21.28515,20.60288,25.11867
1237645941296661184,23.98518,21.1023,21.67346,24.46258
1237645941296661183,22.96856,21.86597,21.49909,23.66112
1237645941296661176,22.8575,21.01057,20.48441,23.58573
1237645941296661172,22.89659,21.79475,21.35387,23.18006
1237645941296661168,22.81398,20.96136,20.22543,24.41461
1237645941296661166,22.58653,21.66696,21.37045,24.75619
1237645941296661162,24.3678,21.94265,21.34208,25.23081
1237645941296661158,23.5258,21.94619,21.25095,25.00208
1237645941296661156,22.19149,20.43463,19.72361,23.54272
1237645941296661153,23.89089,21.7928,20.94546,24.0586
1237645941296661149,22.14609,20.72693,19.91213,22.85321
1237645941296661148,22.32019,21.44926,20.8382,21.63823
1237645941296661141,22.49739,21.3471,20.85548,22.99639
1237645941296661140,22.97846,20.94869,20.4614,23.84482
1237645941296661134,23.58879,21.9647,21.40177,25.52493
1237645941296661124,22.57451,21.68165,21.08584,22.82597
1237645941296661123,22.55556,21.34679,20.73546,22.90692
1237645941296661103,22.70613,20.74397,20.20412,24.83844
1237645941296661102,21.58364,21.06097,20.689,24.034
1237645941296661101,21.08187,19.58042,18.94228,23.2233
1237645941296661100,21.13041,19.70239,19.1171,23.50309
1237645941296661097,21.94457,20.01928,19.31993,26.69385
1237645941296661095,21.77076,20.88449,20.54456,22.09883
1237645941296661094,22.72448,21.09775,20.07605,23.68786
1237645941298233886,22.31261,20.97005,20.51731,23.55952
1237645941298233888,22.02068,20.78063,20.32901,24.04144
1237645941298234013,22.89625,21.31133,20.50861,24.07678
1237645941298234011,23.13262,21.87451,21.12908,23.2978
1237645941298234005,22.82873,21.68926,21.27201,26.33133
1237645941298234004,22.87542,21.85316,21.40479,24.3227
1237645941298234000,24.9073,21.43531,20.66471,24.83072
1237645941298233997,23.44887,21.84688,21.01835,25.85942
1237645941298233993,23.14926,21.84389,21.16275,23.6818
1237645941298233992,24.01859,21.21357,20.36185,23.34234
1237645941298233989,22.27654,20.96214,21.19307,22.3734
1237645941298233983,22.63703,20.55343,22.23295,27.03699
1237645941298233979,24.45183,21.91237,20.56314,24.23848
1237645941298233971,24.0889,21.91896,20.39527,24.06255
1237645941298233969,23.23217,21.61672,21.03772,23.97721
1237645941298233967,23.49683,21.88813,21.90066,24.81252
1237645941298233965,21.08305,19.9656,21.03393,21.31856
1237645941298233964,22.17984,20.41853,19.71487,23.37819
1237645941298233944,23.43327,21.89319,23.08031,23.41461
1237645941298233940,21.37535,20.41242,20.50135,21.60238
1237645941298233936,20.8544,19.95013,19.45349,21.71604
1237645941298233930,21.76109,21.1743,20.73186,24.7498
1237645941298233929,20.32938,19.2788,18.79774,21.8868
1237645941298233927,21.16842,20.432,20.08771,22.5082
1237645941298233924,21.26769,20.41949,19.90978,22.68702
1237645941298233923,20.35663,19.69112,19.31938,21.4347
1237645941298233917,21.48189,20.82053,20.55087,22.64975
1237645941298233916,21.46867,20.12969,19.71158,21.90402
1237645941298233911,22.37001,21.68268,21.61027,23.81459
1237645941298233909,22.74973,21.12419,20.35122,23.27231
1237645941298233907,21.98792,21.29815,20.50165,21.9653
1237645941298233906,20.63502,19.61072,19.17822,23.0778
1237645941298233904,22.697,21.09077,20.64696,23.67079
1237645941298233902,20.32034,19.81162,19.52999,21.54965
1237645941298233899,21.8383,21.16521,21.06651,22.99478
1237645941298233898,22.75727,21.7571,21.51217,23.85357
1237645941298233896,21.35111,21.28,23.94163,21.61615
1237645941298233894,22.6899,21.84246,21.21243,23.79231
1237645941298233891,22.13081,21.30701,21.23805,23.01774
1237645941298233889,21.9828,20.614,19.71791,22.83201
1237645941298233885,21.62917,20.5406,19.98787,23.53879
1237645941298233883,21.26808,19.34336,19.1979,19.95171
1237645941298233882,21.56375,20.973,20.732,22.78054
1237645941298233880,22.50933,21.32646,20.77661,23.94441
1237645941298233878,22.0763,21.35208,21.13228,22.18557
1237645941298233875,22.86744,21.93079,20.98178,24.04777
1237645941298233874,21.56754,21.16475,21.23617,22.58684
1237645941298233871,22.15289,21.35372,21.07378,22.5332
1237645941298233866,22.41967,21.18975,20.62615,23.08947
1237645941298233865,21.62258,20.07314,19.53118,22.28475
1237645941298233864,22.29543,21.87776,21.37937,22.74289
1237645941298233863,21.20983,19.87462,19.26036,23.54507
1237645941298233860,22.81746,21.91531,22.02803,23.01223
1237645941298233859,21.93474,21.39502,21.02165,22.71531
1237645941298233857,21.64659,20.99715,20.6983,22.67372
1237645941298233856,22.17608,20.74557,20.12993,23.89466
1237645941298233853,22.29397,21.88782,21.63189,24.15265
1237645941298233852,21.31855,20.7132,20.4194,22.26592
1237645941298233849,21.15025,19.8611,19.39765,22.35918
1237645941298233848,21.06556,20.00313,19.53434,22.6223
1237645941298233845,22.7299,21.48495,21.07625,23.13349
1237645941298233844,22.28195,21.09713,20.35993,25.29252
1237645941298233842,22.83382,21.72069,21.09582,23.17428
1237645941298233841,21.61597,20.7119,20.3023,23.36839
1237645941298233840,20.63343,19.40493,18.97118,22.6388
1237645941298233835,22.46987,21.16232,20.45366,23.57827
1237645941298233833,22.28811,21.17829,20.86975,22.83208
1237645941298233830,20.83795,20.1392,19.86418,21.88614
1237645941298233828,22.36164,21.8049,21.28745,23.81735
1237645941298233826,21.90876,20.50328,20.00429,23.28096
1237645941298233824,22.31854,20.55257,19.85135,23.62895
1237645941298233823,21.26694,20.5936,20.31862,22.21672
1237645941298233821,22.78319,21.34285,20.3427,22.90917
1237645941298233817,22.30814,21.16426,20.5759,22.19767
1237645941298233811,21.6627,20.21824,19.62217,24.60741
1237645941298233808,21.43153,20.38028,19.90271,23.84399
1237645941298233805,21.6974,21.02633,20.97716,22.46146
1237645941298233788,22.70822,21.1332,20.53058,25.27979
1237645941298233784,21.22736,20.26202,19.8038,22.21523
1237645941298233783,21.92919,21.13715,21.10825,22.94384
1237645941298233781,22.02862,21.68053,21.31665,24.90803
1237645941298233779,22.30441,20.94638,20.51642,23.07805
1237645941298233778,22.03261,20.17882,19.64936,24.41609
1237645941298233776,19.71464,18.82709,18.3466,22.75027
1237645941298233773,22.32938,21.27667,20.47604,24.10436
1237645941298233772,21.88693,21.09096,20.77243,22.55281
1237645941298233769,21.4585,20.34934,19.74359,21.80245
1237645941298233768,22.03988,20.85649,20.57007,22.26386
1237645941298233765,22.14846,21.13848,20.70203,22.65038
1237645941298233764,22.08587,21.07458,20.59279,22.57813
1237645941298233763,22.73491,21.22692,20.75244,24.14896
1237645941296595051,22.07117,20.99348,20.58601,23.45433
1237645941296595049,22.52772,21.22345,20.45824,24.9355
1237645941296595040,23.38071,21.81894,22.65076,24.17538
1237645941296595034,20.11145,19.62657,19.25978,22.92808
1237645941296595032,29.66089,18.68897,25.74419,26.24465
1237645941296595030,25.11439,18.46366,18.90362,24.63468
1237645941296595025,24.95328,15.44387,14.3041,24.63812
1237645941296595022,15.6666,14.1162,12.61105,24.63448
1237645941296595017,8.306071,7.83143,7.754788,9.775246
1237645941296595006,22.63965,21.62683,21.12397,23.7071
1237645941296594998,20.9488,19.05828,18.37477,25.48524
1237645941296594982,23.13672,20.64886,19.8958,24.26003
1237645941296594981,16.64712,15.34834,14.84453,24.63612
1237645941296594974,22.48127,21.78846,21.16057,23.18204
1237645941296594973,24.01325,20.92709,20.42188,24.66759
1237645941296594958,18.3387,17.6508,17.50665,21.07392
1237645941296594950,19.50799,18.22242,17.63907,21.58695
1237645941296530368,22.54477,21.35146,22.83509,23.4449
1237645941296530365,19.85284,19.83441,19.53237,20.83462
1237645941834514912,20.59701,19.38552,18.76431,21.97713
1237645941296530273,22.69422,21.92212,20.69305,21.99044
1237645941296530240,23.40875,21.44309,20.58263,26.84142
1237645941296530204,22.59492,21.3456,20.52602,21.98906
1237645941296530196,23.38049,21.37891,20.32487,22.86017
1237645941296530195,23.41557,21.92829,21.52514,22.7199
1237645941296530194,22.83282,21.51116,21.11955,24.23604
1237645941296530191,23.91692,21.6342,21.8448,22.86459
1237645941296530188,23.03809,21.46724,20.99506,23.20924
1237645941296530185,23.56636,21.26768,20.46869,23.03438
1237645941296530183,23.07732,21.95438,21.65721,23.37861
1237645941834515017,21.613,20.16453,19.56774,24.91783
1237645941296530173,23.20021,21.47742,21.73477,23.04143
1237645941296530171,22.98328,21.72713,20.75546,25.65915
1237645941296530170,23.30091,21.88809,21.30273,25.84653
1237645941296530168,23.45497,21.59691,21.51018,25.19488
1237645941296530165,24.86325,21.70244,21.30386,24.24475
1237645941296530164,23.57198,21.56573,20.70123,23.61654
1237645941296530163,23.14605,21.25201,20.78417,25.34699
1237645941296530158,23.19441,21.75896,21.44575,22.96226
1237645941296530151,23.03198,21.69608,21.17586,23.20943
1237645941296530149,24.22694,21.78695,21.46936,23.40249
1237645941296530146,22.93664,21.82984,21.45005,22.8562
1237645941296530145,24.51591,21.92453,21.93818,24.35409
1237645941296530142,24.20082,20.87816,19.84403,22.56442
1237645941296530139,24.47901,21.74105,21.19552,23.34898
1237645941296530136,22.4952,21.92407,21.45389,23.21718
1237645941296530134,23.10995,21.59181,20.11733,23.74827
1237645941296530130,22.74416,21.69142,21.37148,24.83752
1237645941296530128,22.99939,21.61129,21.07929,23.15559
1237645941296530115,24.4482,21.95108,21.33148,25.50043
1237645941834515094,21.25192,20.54351,20.03025,22.55002
1237645941296530111,22.75176,21.55081,20.89571,24.31881
1237645941296530107,22.94139,20.74505,20.03287,23.48621
1237645941296530106,22.28289,21.17891,20.6146,23.28079
1237645941296530105,22.54034,21.64073,21.34809,22.37169
1237645941296530102,23.42029,21.90212,21.31355,23.83579
1237645941296530098,25.23311,21.34448,20.54477,26.44121
1237645941296530094,23.58335,21.73074,21.71573,22.96565
1237645941296530093,24.14915,21.74556,20.9262,25.09841
1237645941296530090,23.97115,21.85794,21.37183,24.61783
1237645941296530089,22.74406,21.98384,21.55543,23.44832
1237645941296530088,23.15861,21.38582,20.90587,25.80256
1237645941296530087,23.19141,21.49561,20.76137,23.53976
1237645941296530086,22.99159,21.83328,22.07153,25.18663
1237645941296530084,22.43032,21.08771,20.59754,22.03061
1237645941296530082,23.19002,21.72766,20.35403,23.91553
1237645879577936138,18.34659,17.64557,17.25275,19.78651
1237645941297250892,22.03926,21.14633,20.85771,22.30013
1237645941298758604,23.26996,21.77358,21.76232,23.39024
1237645941298758597,23.32321,21.59948,21.34724,22.6905
1237645941298758595,23.13581,21.9222,21.66082,23.57706
1237645941298758589,22.76883,21.11068,20.47425,25.1516
1237645941298758582,23.26628,21.36509,20.61875,23.32166
1237645941298758581,22.32083,21.15556,20.4554,23.45412
1237645941298758577,22.39767,21.73503,21.07918,23.90836
1237645941298758573,22.90453,21.4427,21.03978,22.72782
1237645941298758572,23.35921,21.33642,20.51637,24.43892
1237645941298758571,22.72728,21.35557,20.65163,23.14319
1237645941298758566,22.56799,21.91784,22.12903,23.58557
1237645941298758563,23.18767,21.96526,20.98384,24.63022
1237645941298758555,23.97948,21.69005,20.61214,24.05624
1237645941298758549,23.35199,21.93728,21.32843,22.63366
1237645941298758543,23.35126,21.43624,21.22125,23.26389
1237645941298758538,22.38609,21.18648,21.05083,22.22073
1237645941298758536,22.90162,21.9642,21.71778,23.04819
1237645941298758528,22.59097,21.3456,21.15783,23.30586
1237645941298758523,22.5099,20.64809,19.78296,22.86508
1237645941298758518,22.8183,21.58955,21.37446,24.57924
